EventTime,EventType,ServiceID,DomainID,EventID,TotalUtil,UpTime
17.2,deallocate,1,5,1556,0.0,0.0
17.2,deallocate,9,5,1553,0.0,0.0
17.2,deallocate,8,5,1554,0.0,0.0
17.3,deallocate,0,3,1386,0.0,0.0
17.3,allocate,0,0,1388,142.5,2.5
17.3,allocate,3,0,1389,247.5,2.5
17.3,deallocate,3,3,1387,0.0,0.0
18.8,allocate,2,5,1187,82.5,7.5
18.8,deallocate,2,1,1185,0.0,0.0
18.8,allocate,9,5,1188,2062.5,7.5
18.8,deallocate,9,1,1186,0.0,0.0
19.4,allocate,4,4,1266,388.8888888888889,2.2222222222222223
19.4,allocate,8,4,1265,62.22222222222223,2.2222222222222223
19.4,allocate,7,4,1264,231.11111111111111,2.2222222222222223
19.4,allocate,9,4,1263,611.1111111111111,2.2222222222222223
19.4,allocate,6,4,1262,33.333333333333336,2.2222222222222223
19.4,allocate,2,4,1268,24.444444444444446,2.2222222222222223
19.4,deallocate,2,9,1261,0.0,0.0
19.4,deallocate,0,9,1260,0.0,0.0
19.4,deallocate,4,9,1259,0.0,0.0
19.4,deallocate,6,9,1255,0.0,0.0
19.4,deallocate,9,9,1256,0.0,0.0
19.4,allocate,0,4,1267,126.66666666666667,2.2222222222222223
19.4,deallocate,7,9,1257,0.0,0.0
19.4,deallocate,8,9,1258,0.0,0.0
19.8,deallocate,3,0,1389,0.0,0.0
19.8,allocate,3,5,1391,247.5,2.5
19.8,allocate,0,5,1390,142.5,2.5
19.8,deallocate,0,0,1388,0.0,0.0
20.1,deallocate,6,1,1566,0.0,0.0
20.1,allocate,9,9,1567,785.7142857142858,2.857142857142857
20.1,deallocate,3,1,1565,0.0,0.0
20.1,deallocate,5,1,1564,0.0,0.0
20.1,allocate,4,9,1569,500.0,2.857142857142857
20.1,deallocate,1,1,1563,0.0,0.0
20.1,deallocate,4,1,1562,0.0,0.0
20.1,deallocate,8,1,1561,0.0,0.0
20.1,allocate,1,9,1570,560.0,2.857142857142857
20.1,allocate,8,9,1568,80.0,2.857142857142857
20.1,allocate,5,9,1571,74.28571428571429,2.857142857142857
20.1,allocate,3,9,1572,282.8571428571429,2.857142857142857
20.1,allocate,6,9,1573,42.85714285714286,2.857142857142857
20.1,deallocate,9,1,1560,0.0,0.0
21.6,deallocate,0,4,1267,0.0,0.0
21.6,deallocate,4,4,1266,0.0,0.0
21.6,deallocate,8,4,1265,0.0,0.0
21.6,deallocate,6,4,1262,0.0,0.0
21.6,deallocate,7,4,1264,0.0,0.0
21.6,deallocate,9,4,1263,0.0,0.0
21.6,deallocate,2,4,1268,0.0,0.0
21.6,allocate,6,2,1269,33.333333333333336,2.2222222222222223
21.6,allocate,9,2,1270,611.1111111111111,2.2222222222222223
21.6,allocate,7,2,1271,231.11111111111111,2.2222222222222223
21.6,allocate,8,2,1272,62.22222222222223,2.2222222222222223
21.6,allocate,4,2,1273,388.8888888888889,2.2222222222222223
21.6,allocate,0,2,1274,126.66666666666667,2.2222222222222223
21.6,allocate,2,2,1275,24.444444444444446,2.2222222222222223
21.9,allocate,5,7,800,173.33333333333334,6.666666666666667
21.9,allocate,2,7,794,73.33333333333334,6.666666666666667
21.9,allocate,9,7,795,1833.3333333333335,6.666666666666667
21.9,allocate,1,7,796,1306.6666666666667,6.666666666666667
21.9,allocate,3,7,797,660.0,6.666666666666667
21.9,allocate,7,7,798,693.3333333333334,6.666666666666667
21.9,allocate,8,7,799,186.66666666666669,6.666666666666667
21.9,allocate,6,7,801,100.0,6.666666666666667
22.3,allocate,3,6,1393,247.5,2.5
22.3,allocate,0,6,1392,142.5,2.5
22.3,deallocate,3,5,1391,0.0,0.0
22.3,deallocate,0,5,1390,0.0,0.0
22.9,deallocate,1,9,1570,0.0,0.0
22.9,deallocate,5,9,1571,0.0,0.0
22.9,deallocate,3,9,1572,0.0,0.0
22.9,deallocate,6,9,1573,0.0,0.0
22.9,deallocate,9,9,1567,0.0,0.0
22.9,allocate,9,7,1574,785.7142857142858,2.857142857142857
22.9,allocate,8,7,1575,80.0,2.857142857142857
22.9,allocate,1,7,1577,560.0,2.857142857142857
22.9,allocate,5,7,1578,74.28571428571429,2.857142857142857
22.9,deallocate,4,9,1569,0.0,0.0
22.9,deallocate,8,9,1568,0.0,0.0
22.9,allocate,4,7,1576,500.0,2.857142857142857
22.9,allocate,6,7,1580,42.85714285714286,2.857142857142857
22.9,allocate,3,7,1579,282.8571428571429,2.857142857142857
23.8,allocate,3,1,1374,2227.5,22.5
23.8,allocate,2,5,1282,24.444444444444446,2.2222222222222223
23.8,allocate,8,1,1375,630.0,22.5
23.8,allocate,0,5,1281,126.66666666666667,2.2222222222222223
23.8,allocate,4,5,1280,388.8888888888889,2.2222222222222223
23.8,allocate,8,5,1279,62.22222222222223,2.2222222222222223
23.8,allocate,7,5,1278,231.11111111111111,2.2222222222222223
23.8,deallocate,6,2,1269,0.0,0.0
23.8,deallocate,2,2,1275,0.0,0.0
23.8,deallocate,0,2,1274,0.0,0.0
23.8,deallocate,4,2,1273,0.0,0.0
23.8,deallocate,8,2,1272,0.0,0.0
23.8,deallocate,7,2,1271,0.0,0.0
23.8,deallocate,9,2,1270,0.0,0.0
23.8,allocate,6,5,1276,33.333333333333336,2.2222222222222223
23.8,allocate,9,5,1277,611.1111111111111,2.2222222222222223
23.8,allocate,5,1,1376,585.0,22.5
23.9,allocate,8,4,1076,252.0,9.0
23.9,allocate,1,4,1072,1764.0,9.0
23.9,allocate,2,4,1073,99.0,9.0
23.9,allocate,5,4,1074,234.0,9.0
23.9,allocate,3,4,1075,891.0,9.0
23.9,allocate,7,4,1077,936.0,9.0
23.9,allocate,0,4,1078,513.0,9.0
24.8,deallocate,3,6,1393,0.0,0.0
24.8,deallocate,0,6,1392,0.0,0.0
25.8,deallocate,6,7,1580,0.0,0.0
25.8,allocate,6,0,1587,42.85714285714286,2.857142857142857
25.8,deallocate,3,7,1579,0.0,0.0
25.8,allocate,5,0,1585,74.28571428571429,2.857142857142857
25.8,allocate,1,0,1584,560.0,2.857142857142857
25.8,allocate,4,0,1583,500.0,2.857142857142857
25.8,allocate,8,0,1582,80.0,2.857142857142857
25.8,allocate,9,0,1581,785.7142857142858,2.857142857142857
25.8,deallocate,9,7,1574,0.0,0.0
25.8,deallocate,8,7,1575,0.0,0.0
25.8,deallocate,4,7,1576,0.0,0.0
25.8,deallocate,1,7,1577,0.0,0.0
25.8,allocate,3,0,1586,282.8571428571429,2.857142857142857
25.8,deallocate,5,7,1578,0.0,0.0
26.0,deallocate,7,5,1278,0.0,0.0
26.0,deallocate,8,5,1279,0.0,0.0
26.0,deallocate,4,5,1280,0.0,0.0
26.0,deallocate,0,5,1281,0.0,0.0
26.0,allocate,6,6,1283,33.333333333333336,2.2222222222222223
26.0,allocate,0,6,1288,126.66666666666667,2.2222222222222223
26.0,allocate,7,6,1285,231.11111111111111,2.2222222222222223
26.0,allocate,8,6,1286,62.22222222222223,2.2222222222222223
26.0,allocate,4,6,1287,388.8888888888889,2.2222222222222223
26.0,allocate,2,6,1289,24.444444444444446,2.2222222222222223
26.0,deallocate,9,5,1277,0.0,0.0
26.0,allocate,9,6,1284,611.1111111111111,2.2222222222222223
26.0,deallocate,6,5,1276,0.0,0.0
26.0,deallocate,2,5,1282,0.0,0.0
26.3,deallocate,2,5,1187,0.0,0.0
26.3,deallocate,9,5,1188,0.0,0.0
26.3,allocate,2,6,1189,82.5,7.5
26.3,allocate,9,6,1190,2062.5,7.5
28.1,allocate,5,4,1174,1170.0,45.0
28.1,allocate,2,4,1175,495.0,45.0
28.1,allocate,4,4,1176,7875.0,45.0
28.1,allocate,1,4,1177,8820.0,45.0
28.1,allocate,8,4,1178,1260.0,45.0
28.1,allocate,3,4,1173,4455.0,45.0
28.3,allocate,9,3,1291,611.1111111111111,2.2222222222222223
28.3,deallocate,0,6,1288,0.0,0.0
28.3,deallocate,4,6,1287,0.0,0.0
28.3,deallocate,7,6,1285,0.0,0.0
28.3,deallocate,2,6,1289,0.0,0.0
28.3,deallocate,8,6,1286,0.0,0.0
28.3,deallocate,9,6,1284,0.0,0.0
28.3,allocate,8,3,1293,62.22222222222223,2.2222222222222223
28.3,allocate,7,3,1292,231.11111111111111,2.2222222222222223
28.3,allocate,6,3,1290,33.333333333333336,2.2222222222222223
28.3,allocate,4,3,1294,388.8888888888889,2.2222222222222223
28.3,allocate,0,3,1295,126.66666666666667,2.2222222222222223
28.3,allocate,2,3,1296,24.444444444444446,2.2222222222222223
28.3,deallocate,6,6,1283,0.0,0.0
28.6,allocate,4,3,1590,500.0,2.857142857142857
28.6,deallocate,9,7,795,0.0,0.0
28.6,allocate,1,3,1591,560.0,2.857142857142857
28.6,allocate,9,1,803,1833.3333333333335,6.666666666666667
28.6,allocate,3,3,1593,282.8571428571429,2.857142857142857
28.6,allocate,6,3,1594,42.85714285714286,2.857142857142857
28.6,allocate,3,1,805,660.0,6.666666666666667
28.6,deallocate,1,7,796,0.0,0.0
28.6,allocate,5,3,1592,74.28571428571429,2.857142857142857
28.6,allocate,7,1,806,693.3333333333334,6.666666666666667
28.6,allocate,1,1,804,1306.6666666666667,6.666666666666667
28.6,deallocate,9,0,1581,0.0,0.0
28.6,deallocate,8,0,1582,0.0,0.0
28.6,deallocate,6,7,801,0.0,0.0
28.6,deallocate,5,7,800,0.0,0.0
28.6,deallocate,8,7,799,0.0,0.0
28.6,deallocate,3,7,797,0.0,0.0
28.6,deallocate,7,7,798,0.0,0.0
28.6,deallocate,1,0,1584,0.0,0.0
28.6,deallocate,5,0,1585,0.0,0.0
28.6,deallocate,3,0,1586,0.0,0.0
28.6,deallocate,6,0,1587,0.0,0.0
28.6,allocate,9,3,1588,785.7142857142858,2.857142857142857
28.6,allocate,8,3,1589,80.0,2.857142857142857
28.6,deallocate,4,0,1583,0.0,0.0
28.6,allocate,8,1,807,186.66666666666669,6.666666666666667
28.6,allocate,2,1,802,73.33333333333334,6.666666666666667
28.6,allocate,6,1,809,100.0,6.666666666666667
28.6,allocate,5,1,808,173.33333333333334,6.666666666666667
28.6,deallocate,2,7,794,0.0,0.0
29.2,allocate,2,1,319,110.0,10.0
29.2,allocate,7,1,320,1040.0,10.0
29.2,allocate,9,1,321,2750.0,10.0
29.2,allocate,5,1,318,260.0,10.0
29.2,allocate,6,1,322,150.0,10.0
29.2,allocate,3,1,317,990.0,10.0
29.9,deallocate,1,5,74,0.0,0.0
29.9,deallocate,6,5,75,0.0,0.0
29.9,deallocate,7,5,76,0.0,0.0
30.5,deallocate,0,3,1295,0.0,0.0
30.5,deallocate,7,3,1292,0.0,0.0
30.5,deallocate,2,3,1296,0.0,0.0
30.5,allocate,6,0,1297,33.333333333333336,2.2222222222222223
30.5,allocate,9,0,1298,611.1111111111111,2.2222222222222223
30.5,allocate,7,0,1299,231.11111111111111,2.2222222222222223
30.5,allocate,8,0,1300,62.22222222222223,2.2222222222222223
30.5,allocate,4,0,1301,388.8888888888889,2.2222222222222223
30.5,allocate,0,0,1302,126.66666666666667,2.2222222222222223
30.5,allocate,2,0,1303,24.444444444444446,2.2222222222222223
30.5,deallocate,9,3,1291,0.0,0.0
30.5,deallocate,6,3,1290,0.0,0.0
30.5,deallocate,4,3,1294,0.0,0.0
30.5,deallocate,8,3,1293,0.0,0.0
31.5,deallocate,3,3,1593,0.0,0.0
31.5,deallocate,5,3,1592,0.0,0.0
31.5,deallocate,6,3,1594,0.0,0.0
31.5,deallocate,1,3,1591,0.0,0.0
31.5,deallocate,4,3,1590,0.0,0.0
31.5,deallocate,8,3,1589,0.0,0.0
31.5,deallocate,9,3,1588,0.0,0.0
32.1,allocate,3,3,1395,247.5,2.5
32.1,allocate,0,3,1394,142.5,2.5
32.7,deallocate,6,0,1297,0.0,0.0
32.7,deallocate,7,0,1299,0.0,0.0
32.7,deallocate,8,0,1300,0.0,0.0
32.7,deallocate,4,0,1301,0.0,0.0
32.7,deallocate,0,0,1302,0.0,0.0
32.7,deallocate,2,0,1303,0.0,0.0
32.7,deallocate,9,0,1298,0.0,0.0
32.9,allocate,7,2,1084,936.0,9.0
32.9,deallocate,0,4,1078,0.0,0.0
32.9,allocate,8,2,1083,252.0,9.0
32.9,allocate,0,2,1085,513.0,9.0
32.9,allocate,3,2,1082,891.0,9.0
32.9,deallocate,2,4,1073,0.0,0.0
32.9,allocate,2,2,1080,99.0,9.0
32.9,allocate,5,2,1081,234.0,9.0
32.9,deallocate,5,4,1074,0.0,0.0
32.9,deallocate,3,4,1075,0.0,0.0
32.9,deallocate,1,4,1072,0.0,0.0
32.9,deallocate,7,4,1077,0.0,0.0
32.9,allocate,1,2,1079,1764.0,9.0
32.9,deallocate,8,4,1076,0.0,0.0
33.8,deallocate,2,6,1189,0.0,0.0
33.8,deallocate,9,6,1190,0.0,0.0
33.8,allocate,2,2,1191,82.5,7.5
33.8,allocate,9,2,1192,2062.5,7.5
34.6,allocate,0,0,1396,142.5,2.5
34.6,deallocate,0,3,1394,0.0,0.0
34.6,deallocate,3,3,1395,0.0,0.0
34.6,allocate,3,0,1397,247.5,2.5
35.2,deallocate,2,1,802,0.0,0.0
35.2,deallocate,3,1,805,0.0,0.0
35.2,deallocate,7,1,806,0.0,0.0
35.2,deallocate,8,1,807,0.0,0.0
35.2,deallocate,5,1,808,0.0,0.0
35.2,allocate,3,3,813,660.0,6.666666666666667
35.2,allocate,2,3,810,73.33333333333334,6.666666666666667
35.2,allocate,9,3,811,1833.3333333333335,6.666666666666667
35.2,allocate,1,3,812,1306.6666666666667,6.666666666666667
35.2,allocate,7,3,814,693.3333333333334,6.666666666666667
35.2,allocate,8,3,815,186.66666666666669,6.666666666666667
35.2,allocate,5,3,816,173.33333333333334,6.666666666666667
35.2,allocate,6,3,817,100.0,6.666666666666667
35.2,deallocate,9,1,803,0.0,0.0
35.2,deallocate,6,1,809,0.0,0.0
35.2,deallocate,1,1,804,0.0,0.0
36.2,allocate,1,0,1459,653.3333333333334,3.3333333333333335
36.2,allocate,8,0,1458,93.33333333333334,3.3333333333333335
36.2,allocate,2,0,1460,36.66666666666667,3.3333333333333335
36.2,allocate,6,0,1461,50.0,3.3333333333333335
37.0,allocate,3,3,1022,618.75,6.25
37.0,allocate,1,3,1021,1225.0,6.25
37.0,allocate,5,3,1020,162.5,6.25
37.0,allocate,7,3,1019,650.0,6.25
37.0,allocate,2,3,1018,68.75,6.25
37.0,allocate,6,3,1017,93.75,6.25
37.0,allocate,0,3,1016,356.25,6.25
37.1,deallocate,0,0,1396,0.0,0.0
37.1,deallocate,3,0,1397,0.0,0.0
37.1,allocate,3,5,1399,247.5,2.5
37.1,allocate,0,5,1398,142.5,2.5
39.2,deallocate,9,1,321,0.0,0.0
39.2,allocate,5,8,324,260.0,10.0
39.2,allocate,2,8,325,110.0,10.0
39.2,allocate,7,8,326,1040.0,10.0
39.2,allocate,9,8,327,2750.0,10.0
39.2,allocate,6,8,328,150.0,10.0
39.2,deallocate,7,1,320,0.0,0.0
39.2,deallocate,2,1,319,0.0,0.0
39.2,deallocate,5,1,318,0.0,0.0
39.2,deallocate,3,1,317,0.0,0.0
39.2,deallocate,6,1,322,0.0,0.0
39.2,allocate,3,8,323,990.0,10.0
39.5,deallocate,6,0,1461,0.0,0.0
39.5,allocate,1,5,1463,653.3333333333334,3.3333333333333335
39.5,allocate,8,5,1462,93.33333333333334,3.3333333333333335
39.5,deallocate,2,0,1460,0.0,0.0
39.5,deallocate,1,0,1459,0.0,0.0
39.5,allocate,6,5,1465,50.0,3.3333333333333335
39.5,deallocate,8,0,1458,0.0,0.0
39.5,allocate,2,5,1464,36.66666666666667,3.3333333333333335
39.6,allocate,3,6,1401,247.5,2.5
39.6,allocate,0,6,1400,142.5,2.5
39.6,deallocate,3,5,1399,0.0,0.0
39.6,deallocate,0,5,1398,0.0,0.0
41.3,deallocate,9,2,1192,0.0,0.0
41.3,deallocate,2,2,1191,0.0,0.0
41.9,deallocate,3,2,1082,0.0,0.0
41.9,allocate,7,9,1091,936.0,9.0
41.9,allocate,8,9,1090,252.0,9.0
41.9,allocate,3,9,1089,891.0,9.0
41.9,allocate,5,9,1088,234.0,9.0
41.9,allocate,2,9,1087,99.0,9.0
41.9,deallocate,0,2,1085,0.0,0.0
41.9,deallocate,7,2,1084,0.0,0.0
41.9,deallocate,2,2,1080,0.0,0.0
41.9,deallocate,5,2,1081,0.0,0.0
41.9,allocate,1,9,1086,1764.0,9.0
41.9,deallocate,8,2,1083,0.0,0.0
41.9,deallocate,1,2,1079,0.0,0.0
41.9,deallocate,6,3,817,0.0,0.0
41.9,deallocate,5,3,816,0.0,0.0
41.9,deallocate,8,3,815,0.0,0.0
41.9,deallocate,7,3,814,0.0,0.0
41.9,deallocate,3,3,813,0.0,0.0
41.9,deallocate,1,3,812,0.0,0.0
41.9,deallocate,9,3,811,0.0,0.0
41.9,deallocate,2,3,810,0.0,0.0
41.9,allocate,0,9,1092,513.0,9.0
42.1,deallocate,3,6,1401,0.0,0.0
42.1,deallocate,0,6,1400,0.0,0.0
42.9,allocate,6,6,1469,50.0,3.3333333333333335
42.9,allocate,2,6,1468,36.66666666666667,3.3333333333333335
42.9,allocate,1,6,1467,653.3333333333334,3.3333333333333335
42.9,deallocate,8,5,1462,0.0,0.0
42.9,deallocate,6,5,1465,0.0,0.0
42.9,deallocate,2,5,1464,0.0,0.0
42.9,deallocate,1,5,1463,0.0,0.0
42.9,allocate,8,6,1466,93.33333333333334,3.3333333333333335
43.1,allocate,1,3,543,3920.0,20.0
43.1,allocate,9,3,541,5500.0,20.0
43.1,allocate,6,3,540,300.0,20.0
43.1,allocate,0,3,542,1140.0,20.0
43.2,allocate,5,9,1027,162.5,6.25
43.2,allocate,7,9,1026,650.0,6.25
43.2,deallocate,5,3,1020,0.0,0.0
43.2,allocate,1,9,1028,1225.0,6.25
43.2,allocate,3,9,1029,618.75,6.25
43.2,allocate,2,9,1025,68.75,6.25
43.2,allocate,6,9,1024,93.75,6.25
43.2,allocate,0,9,1023,356.25,6.25
43.2,deallocate,3,3,1022,0.0,0.0
43.2,deallocate,0,3,1016,0.0,0.0
43.2,deallocate,6,3,1017,0.0,0.0
43.2,deallocate,2,3,1018,0.0,0.0
43.2,deallocate,7,3,1019,0.0,0.0
43.2,deallocate,1,3,1021,0.0,0.0
44.1,allocate,9,5,935,916.6666666666667,3.3333333333333335
44.1,allocate,6,5,939,50.0,3.3333333333333335
44.1,allocate,7,5,936,346.6666666666667,3.3333333333333335
44.1,allocate,5,5,943,86.66666666666667,3.3333333333333335
44.1,allocate,1,5,937,653.3333333333334,3.3333333333333335
44.1,allocate,4,5,941,583.3333333333334,3.3333333333333335
44.1,allocate,2,5,940,36.66666666666667,3.3333333333333335
44.1,allocate,3,5,938,330.0,3.3333333333333335
44.1,allocate,0,5,942,190.0,3.3333333333333335
46.2,deallocate,6,6,1469,0.0,0.0
46.2,deallocate,8,6,1466,0.0,0.0
46.2,deallocate,1,6,1467,0.0,0.0
46.2,deallocate,2,6,1468,0.0,0.0
46.3,deallocate,8,1,1375,0.0,0.0
46.3,deallocate,3,1,1374,0.0,0.0
46.3,deallocate,5,1,1376,0.0,0.0
46.3,allocate,3,7,1377,2227.5,22.5
46.3,allocate,8,7,1378,630.0,22.5
46.3,allocate,5,7,1379,585.0,22.5
46.7,allocate,0,1,1762,475.00000000000006,8.333333333333334
47.4,deallocate,9,5,935,0.0,0.0
47.4,allocate,5,7,952,86.66666666666667,3.3333333333333335
47.4,allocate,0,7,951,190.0,3.3333333333333335
47.4,allocate,2,7,949,36.66666666666667,3.3333333333333335
47.4,allocate,6,7,948,50.0,3.3333333333333335
47.4,allocate,3,7,947,330.0,3.3333333333333335
47.4,allocate,4,7,950,583.3333333333334,3.3333333333333335
47.4,allocate,7,7,945,346.6666666666667,3.3333333333333335
47.4,deallocate,7,5,936,0.0,0.0
47.4,allocate,9,7,944,916.6666666666667,3.3333333333333335
47.4,deallocate,5,5,943,0.0,0.0
47.4,deallocate,0,5,942,0.0,0.0
47.4,deallocate,1,5,937,0.0,0.0
47.4,deallocate,4,5,941,0.0,0.0
47.4,deallocate,2,5,940,0.0,0.0
47.4,deallocate,3,5,938,0.0,0.0
47.4,deallocate,6,5,939,0.0,0.0
47.4,allocate,1,7,946,653.3333333333334,3.3333333333333335
49.2,allocate,6,2,334,150.0,10.0
49.2,allocate,9,2,333,2750.0,10.0
49.2,allocate,7,2,332,1040.0,10.0
49.2,allocate,3,2,329,990.0,10.0
49.2,allocate,5,2,330,260.0,10.0
49.2,deallocate,6,8,328,0.0,0.0
49.2,deallocate,9,8,327,0.0,0.0
49.2,deallocate,7,8,326,0.0,0.0
49.2,deallocate,3,8,323,0.0,0.0
49.2,deallocate,2,8,325,0.0,0.0
49.2,allocate,2,2,331,110.0,10.0
49.2,deallocate,5,8,324,0.0,0.0
49.5,deallocate,7,9,1026,0.0,0.0
49.5,deallocate,6,9,1024,0.0,0.0
49.5,allocate,3,5,1036,618.75,6.25
49.5,allocate,1,5,1035,1225.0,6.25
49.5,allocate,5,5,1034,162.5,6.25
49.5,deallocate,0,9,1023,0.0,0.0
49.5,allocate,2,5,1032,68.75,6.25
49.5,allocate,6,5,1031,93.75,6.25
49.5,allocate,0,5,1030,356.25,6.25
49.5,deallocate,3,9,1029,0.0,0.0
49.5,deallocate,1,9,1028,0.0,0.0
49.5,deallocate,5,9,1027,0.0,0.0
49.5,allocate,7,5,1033,650.0,6.25
49.5,deallocate,2,9,1025,0.0,0.0
50.8,deallocate,3,7,947,0.0,0.0
50.8,deallocate,7,7,945,0.0,0.0
50.8,deallocate,1,7,946,0.0,0.0
50.8,deallocate,6,7,948,0.0,0.0
50.8,deallocate,2,7,949,0.0,0.0
50.8,deallocate,4,7,950,0.0,0.0
50.8,deallocate,0,7,951,0.0,0.0
50.8,deallocate,5,7,952,0.0,0.0
50.8,allocate,9,1,953,916.6666666666667,3.3333333333333335
50.8,allocate,7,1,954,346.6666666666667,3.3333333333333335
50.8,allocate,1,1,955,653.3333333333334,3.3333333333333335
50.8,deallocate,9,7,944,0.0,0.0
50.8,allocate,6,1,957,50.0,3.3333333333333335
50.8,allocate,2,1,958,36.66666666666667,3.3333333333333335
50.8,allocate,4,1,959,583.3333333333334,3.3333333333333335
50.8,allocate,0,1,960,190.0,3.3333333333333335
50.8,allocate,5,1,961,86.66666666666667,3.3333333333333335
50.8,allocate,3,1,956,330.0,3.3333333333333335
50.9,allocate,5,7,1095,234.0,9.0
50.9,allocate,3,7,1096,891.0,9.0
50.9,allocate,8,7,1097,252.0,9.0
50.9,allocate,7,7,1098,936.0,9.0
50.9,allocate,0,7,1099,513.0,9.0
50.9,deallocate,1,9,1086,0.0,0.0
50.9,deallocate,7,9,1091,0.0,0.0
50.9,allocate,1,7,1093,1764.0,9.0
50.9,deallocate,2,9,1087,0.0,0.0
50.9,deallocate,5,9,1088,0.0,0.0
50.9,deallocate,3,9,1089,0.0,0.0
50.9,deallocate,8,9,1090,0.0,0.0
50.9,deallocate,0,9,1092,0.0,0.0
50.9,allocate,2,7,1094,99.0,9.0
51.6,allocate,0,3,1402,142.5,2.5
51.6,allocate,3,3,1403,247.5,2.5
53.4,allocate,1,7,1719,1633.3333333333335,8.333333333333334
53.4,allocate,5,7,1721,216.66666666666669,8.333333333333334
53.4,allocate,3,7,1720,825.0000000000001,8.333333333333334
53.4,allocate,4,7,1718,1458.3333333333335,8.333333333333334
53.4,allocate,2,7,1717,91.66666666666667,8.333333333333334
53.4,allocate,8,7,1716,233.33333333333334,8.333333333333334
